198;Érd;Sport utca 39;2015.01.26;v4.4;16;aktív;2015.07.26;ATM;Soft 1.0;192.168.158.160;Windows;410182574
199;Veszprém;Deák Ferenc utca 3;2015.07.17;v8.8;20;-;2016.04.17;ATM;Soft 2.2;192.168.205.185;Windows;762896699
200;Püspökladány;Iskola utca 85;2015.06.13;v4.8;16;aktív;2016.11.13;ATM;Soft 3.5;192.168.184.114;Windows;555430440
201;Siklós;Kossuth tér 35;2024.03.09;v8.1;17;-;2025.03.09;ATM;Soft 3.2;192.168.37.13;Windows;520762002
202;Bonyhád;Erkel Ferenc utca 9;2023.07.01;v7.5;14;-;2024.11.01;ATM;Soft 4.9;192.168.95.18;Windows;718392106
203;Zirc;Jókai utca 61;2019.06.17;v8.3;17;-;2020.01.17;ATM;Soft 1.6;192.168.8.96;Windows;452898638
204;Berettyóújfalu;Bartók Béla utca 23;2015.06.23;v2.7;20;-;2017.04.23;ATM;Soft 1.4;192.168.165.210;Windows;864268356
205;Eger;Jókai utca 84;2023.09.18;v3.9;19;raktárban;2024.01.18;ATM;Soft 2.4;192.168.231.26;Windows;550210305
206;Nyírbátor;Kert utca 18;2020.02.11;v3.0;16;aktív;2020.10.11;ATM;Soft 4.1;192.168.112.202;Windows;777766283
207;Nagykőrös;Rákóczi utca 76;2020.10.11;v7.9;17;aktív;2022.08.11;ATM;Soft 1.4;192.168.114.62;Windows;511938967
208;Győr;Fő utca 25;2017.08.10;v7.3;20;aktív;2019.01.10;ATM;Soft 4.5;192.168.191.168;Windows;268843525
209;Csongrád;Vörösmarty utca 50;2016.11.03;v1.4;12;raktárban;2017.11.03;ATM;Soft 2.7;192.168.97.201;Windows;743327418
210;Ráckeve;Új utca 57;2021.08.13;v9.7;14;-;2023.04.13;ATM;Soft 4.9;192.168.25.173;Windows;461105403
211;Tatabánya;Tavaszmező utca 4;2022.10.01;v5.0;20;-;2023.10.01;ATM;Soft 2.3;192.168.109.250;Windows;474130611
212;Pécs;Bartók Béla utca 96;2022.04.08;v7.8;16;-;2022.05.08;ATM;Soft 2.4;192.168.37.48;Windows;599429211
213;Szeged;Táncsics Mihály utca 36;2020.10.28;v4.4;16;-;2022.01.28;ATM;Soft 2.2;192.168.115.133;Windows;341964129
214;Balassagyarmat;Tavaszmező utca 21;2020.07.06;v2.1;18;aktív;2021.09.06;ATM;Soft 3.1;192.168.219.64;Windows;348031354
215;Cegléd;Hunyadi utca 38;2022.03.11;v4.8;17;-;2024.02.11;ATM;Soft 4.5;192.168.38.198;Windows;973373494
216;Szeged;Új utca 79;2022.05.25;v8.5;14;-;2023.04.25;ATM;Soft 3.6;192.168.208.209;Windows;383512613
217;Budapest;Iskola utca 97;2018.04.23;v3.5;15;-;2018.06.23;ATM;Soft 1.3;192.168.63.140;Windows;896897402
218;Karcag;Rákóczi tér 30;2018.08.17;v3.0;19;aktív;2019.01.17;ATM;Soft 1.2;192.168.203.236;Windows;322128201
219;Pápa;Kossuth utca 83;2022.02.23;v6.5;20;-;2022.04.23;ATM;Soft 4.1;192.168.255.167;Windows;373546223
220;Berettyóújfalu;Rózsa utca 90;2023.04.25;v2.5;13;-;2023.05.25;ATM;Soft 4.3;192.168.37.33;Windows;389069032
221;Mohács;Kossuth utca 13;2023.08.12;v3.1;15;-;2023.09.12;ATM;Soft 1.3;192.168.59.112;Windows;768692870
222;Kisvárda;Akácfa utca 83;2021.08.09;v8.3;18;-;2023.07.09;ATM;Soft 2.3;192.168.72.68;Windows;171192562
223;Esztergom;Zrínyi utca 25;2018.10.09;v7.6;17;aktív;2019.04.09;ATM;Soft 4.8;192.168.238.1;Windows;872801427
224;Füzesabony;Temető utca 31;2019.10.08;v2.6;15;-;2020.08.08;ATM;Soft 4.5;192.168.44.71;Windows;561650832
225;Nyírbátor;Tavasz utca 32;2018.05.20;v7.8;17;-;2018.10.20;ATM;Soft 4.6;192.168.193.197;Windows;642550313
226;Hatvan;Rét utca 49;2023.06.17;v7.8;18;aktív;2025.04.17;ATM;Soft 2.4;192.168.178.235;Windows;321870404
227;Mezőkövesd;Tavaszmező utca 67;2018.10.16;v2.0;12;raktárban;2019.03.16;ATM;Soft 4.1;192.168.237.119;Windows;296393185
228;Székesfehérvár;Táncsics Mihály utca 68;2023.09.07;v5.5;18;aktív;2024.09.07;ATM;Soft 1.5;192.168.234.255;Windows;854561360
229;Gyöngyös;Nyár utca 57;2018.06.20;v9.6;15;aktív;2019.04.20;ATM;Soft 1.7;192.168.130.137;Windows;603970969
230;Celldömölk;Közép utca 40;2021.10.26;v6.5;15;-;2022.11.26;ATM;Soft 4.2;192.168.66.152;Windows;938968314
231;Veszprém;Kossuth tér 74;2019.08.15;v3.7;15;-;2020.03.15;ATM;Soft 4.5;192.168.161.125;Windows;327585204
232;Orosháza;Kossuth utca 79;2023.04.20;v6.1;15;aktív;2025.03.20;ATM;Soft 4.0;192.168.27.110;Windows;938318522
233;Kazincbarcika;Mátyás király utca 32;2019.07.06;v3.3;18;-;2019.08.06;ATM;Soft 2.2;192.168.175.195;Windows;530092198
234;Mohács;Bartók Béla utca 26;2023.08.17;v2.7;13;aktív;2024.06.17;ATM;Soft 2.3;192.168.186.246;Windows;683176003
235;Székesfehérvár;Temető utca 94;2017.10.07;v2.6;12;raktárban;2018.06.07;ATM;Soft 2.7;192.168.251.86;Windows;261599877
236;Mosonmagyaróvár;Csokonai utca 25;2023.01.27;v8.1;12;-;2023.05.27;ATM;Soft 2.2;192.168.184.251;Windows;899656810
237;Hajdúböszörmény;Szabadság utca 54;2015.12.09;v3.5;16;aktív;2017.04.09;ATM;Soft 1.5;192.168.14.49;Windows;158447168
238;Győr;Csokonai utca 13;2018.06.30;v4.2;16;-;2020.05.30;ATM;Soft 2.4;192.168.37.110;Windows;588118393
239;Tapolca;Szőlő utca 49;2021.07.30;v1.2;14;aktív;2022.02.28;ATM;Soft 2.8;192.168.207.77;Windows;606056298
240;Makó;Rét utca 50;2015.11.06;v2.1;17;-;2017.05.06;ATM;Soft 1.3;192.168.6.14;Windows;866657062
241;Kiskunhalas;Rózsa utca 90;2023.08.11;v7.3;17;-;2024.12.11;ATM;Soft 4.6;192.168.46.141;Windows;523301710
242;Gyömrő;Munkás utca 80;2022.06.30;v9.3;12;-;2024.01.30;ATM;Soft 4.7;192.168.122.94;Windows;333181920
243;Sümeg;Hegyalja utca 79;2020.08.08;v5.4;17;raktárban;2021.01.08;ATM;Soft 4.8;192.168.92.104;Windows;160398102
244;Budaörs;Akácfa utca 87;2019.03.15;v2.3;16;aktív;2020.09.15;ATM;Soft 2.7;192.168.244.71;Windows;507306637
245;Balatonfüred;Petőfi utca 7;2020.06.28;v7.4;16;hibás;2021.06.28;ATM;Soft 2.8;192.168.231.100;Windows;202317040
246;Szekszárd;Virág utca 28;2015.06.24;v1.4;15;-;2017.02.24;ATM;Soft 4.4;192.168.235.115;Windows;550246992
247;Békéscsaba;Rét utca 51;2020.10.11;v1.8;14;aktív;2020.12.11;ATM;Soft 4.6;192.168.32.56;Windows;228659873
248;Ráckeve;Munkás utca 58;2024.07.08;v7.9;12;-;2024.10.08;ATM;Soft 3.5;192.168.119.80;Windows;746227902
249;Gyál;Virág utca 61;2022.10.16;v6.1;12;aktív;2023.04.16;ATM;Soft 2.6;192.168.250.217;Windows;830151468
250;Kecskemét;Dózsa György utca 6;2024.04.29;v3.1;19;aktív;2026.01.29;ATM;Soft 3.4;192.168.67.238;Windows;683309841
251;Sümeg;Tavasz utca 40;2020.05.30;v3.0;14;raktárban;2021.01.30;ATM;Soft 2.3;192.168.115.246;Windows;131390976
252;Tolna;Arany János utca 91;2021.06.19;v2.6;13;raktárban;2023.05.19;ATM;Soft 4.9;192.168.10.165;Windows;351955842
253;Mosonmagyaróvár;Iskola utca 83;2015.02.17;v5.3;19;aktív;2016.12.17;ATM;Soft 1.6;192.168.209.183;Windows;494422652
254;Ráckeve;Orgona utca 47;2022.05.28;v7.6;20;-;2022.12.28;ATM;Soft 1.7;192.168.246.215;Windows;319435480
255;Bonyhád;Alkotmány utca 69;2015.07.17;v5.3;20;-;2017.06.17;ATM;Soft 3.7;192.168.128.76;Windows;924136039
256;Szolnok;Dózsa György utca 10;2022.09.16;v4.0;20;-;2024.03.16;ATM;Soft 3.5;192.168.124.35;Windows;296506458
257;Gyula;Vasút utca 99;2016.06.15;v7.8;13;-;2016.11.15;ATM;Soft 3.0;192.168.62.35;Windows;306309998
258;Dunakeszi;Alkotmány utca 48;2017.01.14;v7.9;16;aktív;2018.08.14;ATM;Soft 3.8;192.168.46.96;Windows;381066338
259;Hajdúszoboszló;Munkás utca 46;2024.09.21;v3.2;20;raktárban;2025.03.21;ATM;Soft 4.2;192.168.246.147;Windows;132832485
260;Tapolca;Ady Endre utca 70;2019.02.05;v1.8;17;-;2019.07.05;ATM;Soft 3.1;192.168.77.117;Windows;808640861
261;Gyál;Közép utca 41;2024.02.29;v7.8;18;raktárban;2025.01.29;ATM;Soft 1.2;192.168.192.176;Windows;836213649
262;Pécs;Kossuth tér 97;2020.03.27;v6.5;17;-;2021.08.27;ATM;Soft 2.3;192.168.27.20;Windows;875873084
263;Salgótarján;Csokonai utca 14;2017.03.09;v7.1;16;aktív;2018.02.09;ATM;Soft 3.2;192.168.215.251;Windows;540961445
264;Veszprém;Alkotmány utca 59;2021.01.02;v8.9;18;aktív;2021.06.02;ATM;Soft 4.4;192.168.51.26;Windows;621504196
265;Szentgotthárd;Rét utca 6;2016.08.14;v4.3;19;aktív;2018.05.14;ATM;Soft 2.0;192.168.80.201;Windows;564169076
266;Csongrád;Bartók Béla utca 36;2018.06.03;v9.1;16;-;2018.08.03;ATM;Soft 2.8;192.168.37.187;Windows;526821249
267;Békéscsaba;Béke utca 65;2019.12.31;v3.9;13;-;2020.05.31;ATM;Soft 2.7;192.168.103.134;Windows;902704008
268;Dabas;Ady Endre utca 59;2021.06.12;v7.2;19;aktív;2022.02.12;ATM;Soft 2.5;192.168.218.118;Windows;507326038
269;Nyíregyháza;Jázmin utca 51;2019.01.04;v9.9;15;-;2020.10.04;ATM;Soft 1.5;192.168.64.249;Windows;774396153
270;Jászberény;Közép utca 34;2017.01.24;v4.9;19;-;2017.04.24;ATM;Soft 3.4;192.168.122.181;Windows;158019060
271;Pilisvörösvár;Rákóczi tér 14;2022.10.01;v7.7;12;raktárban;2024.06.01;ATM;Soft 4.5;192.168.170.247;Windows;741723496
272;Ajka;Dózsa György utca 2;2018.10.19;v6.3;18;aktív;2018.11.19;ATM;Soft 4.1;192.168.0.38;Windows;231947916
273;Pilisszentiván;Akácfa utca 37;2019.07.20;v2.0;18;aktív;2021.05.20;ATM;Soft 1.5;192.168.189.90;Windows;771058994
274;Dunakeszi;Virág utca 90;2020.02.04;v1.6;14;aktív;2021.07.04;ATM;Soft 2.7;192.168.17.53;Windows;831168323
275;Eger;Kossuth utca 6;2024.08.29;v7.1;17;aktív;2025.11.29;ATM;Soft 4.4;192.168.122.102;Windows;501933981
276;Marcali;Bem utca 78;2019.07.28;v6.2;12;-;2021.03.28;ATM;Soft 4.7;192.168.26.93;Windows;159981785
277;Hajdúböszörmény;Rákóczi tér 42;2019.05.05;v9.2;14;aktív;2020.01.05;ATM;Soft 4.6;192.168.226.10;Windows;811864278
278;Mezőkövesd;Zrínyi utca 13;2020.07.18;v5.4;13;-;2021.10.18;ATM;Soft 1.9;192.168.242.252;Windows;258088331
279;Tata;Jókai utca 94;2017.07.08;v3.9;17;-;2018.11.08;ATM;Soft 4.7;192.168.49.114;Windows;554832390
280;Érd;Bartók Béla utca 14;2022.03.12;v6.8;15;-;2023.09.12;ATM;Soft 3.3;192.168.189.79;Windows;316885933
281;Kisvárda;Szabadság utca 42;2017.12.01;v9.4;16;-;2019.05.01;ATM;Soft 3.0;192.168.94.163;Windows;467433054
282;Ráckeve;Tavasz utca 12;2022.11.24;v9.9;13;-;2022.12.24;ATM;Soft 1.9;192.168.131.76;Windows;444978151
283;Győr;Jázmin utca 41;2016.03.08;v8.2;20;-;2016.04.08;ATM;Soft 2.3;192.168.65.127;Windows;828536987
284;Szekszárd;Erkel Ferenc utca 77;2021.08.13;v1.7;12;-;2022.01.13;ATM;Soft 4.0;192.168.166.220;Windows;417293753
285;Körmend;Hunyadi utca 23;2019.03.02;v3.9;12;-;2020.04.02;ATM;Soft 2.8;192.168.82.97;Windows;305866950
286;Zalaegerszeg;Gyöngyvirág utca 38;2021.06.27;v1.8;14;-;2021.10.27;ATM;Soft 1.1;192.168.60.146;Windows;927358592
287;Mór;Hunyadi utca 20;2015.11.25;v5.7;14;-;2016.11.25;ATM;Soft 2.7;192.168.204.216;Windows;215105548
288;Kazincbarcika;Iskola utca 27;2017.11.03;v1.4;14;-;2019.07.03;ATM;Soft 3.4;192.168.205.75;Windows;985447538
289;Tata;Jázmin utca 19;2020.10.22;v1.9;19;-;2021.06.22;ATM;Soft 1.8;192.168.88.85;Windows;415348929
290;Karcag;Ady Endre utca 73;2022.07.25;v9.5;19;-;2024.04.25;ATM;Soft 3.8;192.168.230.236;Windows;137454432
291;Zirc;Bem utca 9;2016.05.31;v8.3;19;-;2017.06.30;ATM;Soft 4.7;192.168.78.203;Windows;729564420
292;Körmend;Erkel Ferenc utca 79;2016.11.27;v7.9;20;-;2018.05.27;ATM;Soft 4.1;192.168.26.211;Windows;523625349
293;Hódmezővásárhely;Új utca 9;2017.10.04;v7.2;18;raktárban;2017.11.04;ATM;Soft 1.5;192.168.64.3;Windows;106803013
294;Sümeg;Hársfa utca 78;2020.11.03;v4.4;20;aktív;2021.05.03;ATM;Soft 4.8;192.168.28.79;Windows;203075784
295;Tolna;Sport utca 30;2023.08.29;v1.9;14;aktív;2024.04.29;ATM;Soft 1.3;192.168.122.174;Windows;972286772
296;Debrecen;Ady Endre utca 68;2020.09.29;v4.5;13;-;2022.01.29;ATM;Soft 4.4;192.168.244.75;Windows;784010192
297;Celldömölk;Tavaszmező utca 24;2019.03.27;v6.9;20;-;2020.06.27;ATM;Soft 2.7;192.168.182.83;Windows;531611650
298;Gyöngyös;Gyöngyvirág utca 68;2022.07.08;v2.3;20;-;2023.06.08;ATM;Soft 2.8;192.168.141.49;Windows;481852314
299;Sárbogárd;Ady Endre utca 43;2015.03.03;v5.3;17;raktárban;2015.11.03;ATM;Soft 2.4;192.168.22.191;Windows;713598658
300;Fót;Zrínyi utca 35;2021.11.25;v4.9;14;-;2023.09.25;ATM;Soft 2.4;192.168.1.50;Windows;286720912
301;Berettyóújfalu;Deák Ferenc utca 32;2017.09.18;v9.6;14;aktív;2018.03.18;ATM;Soft 2.8;192.168.51.74;Windows;240877077
302;Balassagyarmat;Csokonai utca 14;2024.06.21;v3.5;12;-;2025.07.21;ATM;Soft 4.2;192.168.25.178;Windows;488001623
303;Kalocsa;Virág utca 50;2018.01.17;v6.4;19;-;2018.09.17;ATM;Soft 3.2;192.168.6.5;Windows;527485194
304;Ózd;Fő utca 46;2016.02.12;v8.1;15;-;2016.09.12;ATM;Soft 3.5;192.168.202.75;Windows;339518496
305;Ózd;Jókai utca 68;2023.04.21;v2.2;17;-;2024.05.21;ATM;Soft 1.3;192.168.184.21;Windows;280607339
306;Szentgotthárd;Új utca 81;2021.07.09;v5.1;20;aktív;2023.01.09;ATM;Soft 1.5;192.168.17.174;Windows;396551228
307;Sümeg;Szent István utca 17;2024.07.28;v4.7;12;-;2025.04.28;ATM;Soft 1.6;192.168.169.217;Windows;134683192
308;Körmend;Kert utca 91;2017.12.24;v2.7;12;aktív;2019.04.24;ATM;Soft 2.9;192.168.114.239;Windows;107127794
309;Kisvárda;Béke utca 52;2017.02.13;v6.6;13;-;2018.10.13;ATM;Soft 2.2;192.168.101.30;Windows;912035450
310;Debrecen;Rákóczi utca 82;2022.07.03;v8.1;19;aktív;2023.07.03;ATM;Soft 2.5;192.168.214.226;Windows;385960090
311;Salgótarján;Vasút utca 66;2020.10.12;v4.7;12;aktív;2021.08.12;ATM;Soft 1.6;192.168.219.203;Windows;994374097
312;Győr;Gyöngyvirág utca 19;2020.05.15;v2.5;13;raktárban;2020.12.15;ATM;Soft 3.9;192.168.216.152;Windows;210549940
313;Vác;Arany János utca 53;2018.08.31;v8.6;14;-;2019.04.30;ATM;Soft 2.5;192.168.48.170;Windows;963242726
314;Celldömölk;Rákóczi utca 50;2024.08.14;v4.9;20;-;2026.04.14;ATM;Soft 1.1;192.168.73.192;Windows;426949358
315;Salgótarján;Gyöngyvirág utca 3;2020.10.30;v7.8;20;-;2021.03.30;ATM;Soft 2.9;192.168.222.167;Windows;849972828
316;Sopron;Új utca 65;2022.06.30;v2.0;19;aktív;2022.11.30;ATM;Soft 4.1;192.168.202.189;Windows;616229462
317;Pilisvörösvár;Akácfa utca 30;2016.11.25;v9.2;17;-;2017.10.25;ATM;Soft 2.6;192.168.81.176;Windows;848753033
318;Kiskunfélegyháza;Közép utca 74;2017.07.08;v2.6;14;-;2018.08.08;ATM;Soft 4.5;192.168.43.85;Windows;977510898
319;Sárvár;Szőlő utca 18;2019.10.27;v6.2;19;-;2020.01.27;ATM;Soft 4.3;192.168.235.58;Windows;962102718
320;Marcali;Kossuth utca 36;2023.01.05;v8.3;12;raktárban;2023.09.05;ATM;Soft 3.2;192.168.112.146;Windows;977716587
321;Békéscsaba;Tavasz utca 2;2015.10.11;v1.1;19;-;2015.11.11;ATM;Soft 4.7;192.168.75.220;Windows;141254977
322;Székesfehérvár;Rét utca 72;2019.04.11;v3.8;12;-;2019.09.11;ATM;Soft 1.3;192.168.51.249;Windows;712259336
323;Gyömrő;Temető utca 64;2021.06.14;v6.7;20;raktárban;2022.09.14;ATM;Soft 1.4;192.168.24.219;Windows;340054573
324;Tata;Deák Ferenc utca 95;2021.08.21;v3.0;20;-;2023.03.21;ATM;Soft 2.2;192.168.156.48;Windows;925664740
325;Püspökladány;Jázmin utca 79;2016.07.05;v1.8;12;aktív;2017.05.05;ATM;Soft 2.6;192.168.91.74;Windows;187235094
326;Tiszaújváros;Templom utca 44;2015.02.25;v4.6;17;aktív;2015.03.25;ATM;Soft 1.6;192.168.57.82;Windows;122400916
327;Veszprém;Petőfi utca 89;2020.09.03;v1.0;16;-;2022.03.03;ATM;Soft 1.3;192.168.208.234;Windows;402265666
328;Sárvár;Honvéd utca 83;2019.12.09;v7.6;15;raktárban;2020.05.09;ATM;Soft 3.0;192.168.89.60;Windows;874203943
329;Tolna;Nyár utca 89;2020.10.12;v8.5;19;-;2020.12.12;ATM;Soft 3.0;192.168.136.181;Windows;645069572
330;Salgótarján;Alkotmány utca 36;2019.04.18;v6.6;12;raktárban;2019.06.18;ATM;Soft 2.8;192.168.48.133;Windows;918139680
331;Tapolca;Virág utca 84;2021.03.27;v9.5;15;raktárban;2021.07.27;ATM;Soft 1.8;192.168.217.134;Windows;546831261
332;Baja;Dózsa György utca 25;2020.12.27;v6.3;19;raktárban;2021.04.27;ATM;Soft 2.5;192.168.210.15;Windows;508357053
333;Siklós;Ady Endre utca 81;2021.05.02;v8.6;12;aktív;2023.04.02;ATM;Soft 4.8;192.168.61.8;Windows;185470193
334;Tolna;Deák Ferenc utca 46;2017.09.28;v9.5;20;raktárban;2017.11.28;ATM;Soft 2.0;192.168.204.185;Windows;246113162
335;Nagymaros;Csokonai utca 76;2018.05.23;v4.0;17;aktív;2019.06.23;ATM;Soft 4.2;192.168.85.101;Windows;172985479
336;Békéscsaba;Kert utca 53;2017.11.24;v2.0;17;-;2019.01.24;ATM;Soft 2.4;192.168.176.254;Windows;657521202
337;Mosonmagyaróvár;Bartók Béla utca 39;2018.06.26;v2.0;20;-;2019.09.26;ATM;Soft 4.3;192.168.54.153;Windows;584852574
338;Hódmezővásárhely;Kert utca 55;2016.09.17;v2.1;19;raktárban;2018.06.17;ATM;Soft 2.4;192.168.138.19;Windows;844749349
339;Szentgotthárd;Bartók Béla utca 59;2020.08.02;v3.0;15;-;2022.02.02;ATM;Soft 3.4;192.168.40.116;Windows;175493301
340;Salgótarján;Új utca 46;2018.04.21;v1.3;18;-;2019.07.21;ATM;Soft 4.1;192.168.3.35;Windows;347668419
341;Karcag;Arany János utca 75;2024.05.14;v7.8;14;aktív;2024.12.14;ATM;Soft 1.7;192.168.6.61;Windows;149649591
342;Veszprém;Temető utca 79;2019.12.15;v1.3;18;aktív;2020.02.15;ATM;Soft 4.4;192.168.105.4;Windows;416232634
343;Szigetszentmiklós;Táncsics Mihály utca 18;2024.08.29;v1.5;15;aktív;2024.09.29;ATM;Soft 3.2;192.168.254.191;Windows;763609001
344;Mosonmagyaróvár;Jókai utca 78;2016.01.12;v7.4;12;-;2016.03.12;ATM;Soft 1.4;192.168.217.74;Windows;187620130
345;Püspökladány;Tavasz utca 21;2022.06.17;v7.3;20;aktív;2023.02.17;ATM;Soft 3.8;192.168.29.59;Windows;785328246
346;Kiskunhalas;Alkotmány utca 4;2021.03.03;v1.8;18;aktív;2021.10.03;ATM;Soft 1.5;192.168.73.177;Windows;751459124
347;Nagykáta;Rákóczi tér 30;2015.07.09;v9.3;18;raktárban;2017.05.09;ATM;Soft 4.0;192.168.208.190;Windows;596131308
348;Nagykőrös;Alkotmány utca 40;2021.10.28;v3.6;19;aktív;2023.08.28;ATM;Soft 4.2;192.168.3.138;Windows;501171641
349;Pécs;Hársfa utca 80;2020.03.29;v8.9;12;aktív;2022.02.28;ATM;Soft 2.0;192.168.10.143;Windows;970253275
350;Szentgotthárd;Hársfa utca 84;2019.10.03;v8.2;19;raktárban;2020.09.03;ATM;Soft 1.9;192.168.228.97;Windows;338041806
351;Püspökladány;Alkotmány utca 79;2024.09.08;v6.2;16;-;2025.09.08;ATM;Soft 2.1;192.168.29.108;Windows;222435933
352;Budakeszi;Közép utca 58;2017.12.04;v8.3;13;-;2018.08.04;ATM;Soft 4.3;192.168.22.127;Windows;549603487
353;Tata;Vasút utca 99;2023.10.08;v6.9;13;-;2025.01.08;ATM;Soft 2.2;192.168.44.93;Windows;455923667
354;Mohács;Széchenyi utca 48;2019.11.16;v4.7;12;-;2021.03.16;ATM;Soft 2.2;192.168.222.216;Windows;253608465
355;Dabas;Temető utca 95;2022.02.09;v5.7;16;-;2022.05.09;ATM;Soft 2.8;192.168.126.99;Windows;634123364
356;Dunaújváros;Bem utca 52;2020.10.19;v4.4;20;-;2021.07.19;ATM;Soft 3.0;192.168.212.98;Windows;983231689
357;Balassagyarmat;Rózsa utca 84;2019.07.19;v4.1;12;aktív;2020.05.19;ATM;Soft 2.9;192.168.168.147;Windows;798666656
358;Törökszentmiklós;Szőlő utca 27;2017.07.15;v2.9;13;-;2019.01.15;ATM;Soft 3.7;192.168.34.187;Windows;815995787
359;Gödöllő;Rákóczi tér 78;2024.01.27;v2.1;15;-;2025.01.27;ATM;Soft 2.0;192.168.72.7;Windows;475808075
360;Balassagyarmat;Vörösmarty utca 19;2022.12.31;v4.8;12;-;2024.03.31;ATM;Soft 4.0;192.168.30.88;Windows;902934321
361;Nyírbátor;Bem utca 22;2023.03.08;v6.7;18;-;2024.06.08;ATM;Soft 3.1;192.168.159.115;Windows;775427481
362;Dabas;Szabadság utca 28;2016.04.04;v8.9;14;aktív;2017.10.04;ATM;Soft 3.7;192.168.148.180;Windows;491575915
363;Gyöngyös;Zrínyi utca 16;2020.02.26;v8.6;17;-;2020.09.26;ATM;Soft 2.0;192.168.72.128;Windows;477825516
364;Sárbogárd;Szent István utca 77;2021.11.27;v2.5;15;-;2023.02.27;ATM;Soft 2.7;192.168.92.206;Windows;326480692
365;Eger;Arany János utca 12;2017.03.02;v5.6;13;raktárban;2017.08.02;ATM;Soft 2.0;192.168.125.33;Windows;360400853
366;Sümeg;Szőlő utca 48;2017.06.24;v2.0;17;aktív;2018.04.24;ATM;Soft 2.9;192.168.0.233;Windows;619629198
367;Debrecen;Vörösmarty utca 82;2024.03.16;v9.7;18;aktív;2025.05.16;ATM;Soft 3.4;192.168.38.15;Windows;611472235
368;Berettyóújfalu;Deák Ferenc utca 22;2016.04.29;v3.2;17;-;2018.01.29;ATM;Soft 3.5;192.168.32.18;Windows;658476735
369;Balassagyarmat;Hunyadi utca 86;2022.02.11;v2.1;14;-;2023.12.11;ATM;Soft 3.7;192.168.96.126;Windows;186820448
370;Balatonfüred;Tavasz utca 69;2019.03.24;v4.3;13;-;2020.05.24;ATM;Soft 2.2;192.168.45.69;Windows;698915842
371;Szekszárd;Vörösmarty utca 67;2019.01.01;v8.7;19;-;2019.09.01;ATM;Soft 2.5;192.168.188.204;Windows;365984777
372;Miskolc;Honvéd utca 65;2015.04.18;v6.8;17;raktárban;2015.09.18;ATM;Soft 3.1;192.168.55.44;Windows;196986779
373;Tata;Szőlő utca 3;2015.02.05;v9.6;16;aktív;2016.02.05;ATM;Soft 2.9;192.168.64.53;Windows;963276149
374;Kisvárda;Akácfa utca 79;2017.09.05;v8.9;17;aktív;2017.12.05;ATM;Soft 2.4;192.168.243.82;Windows;710161043
375;Pápa;Akácfa utca 49;2016.05.09;v2.4;14;aktív;2017.10.09;ATM;Soft 4.9;192.168.72.106;Windows;651488726
376;Győr;Béke utca 78;2021.04.21;v7.3;19;aktív;2022.07.21;ATM;Soft 1.0;192.168.98.78;Windows;362848880
377;Komárom;Hársfa utca 1;2019.11.12;v4.0;18;-;2020.05.12;ATM;Soft 2.8;192.168.5.65;Windows;819818627
378;Körmend;Sport utca 23;2022.07.11;v6.5;19;aktív;2023.01.11;ATM;Soft 4.2;192.168.80.165;Windows;701009255
379;Tiszaújváros;Iskola utca 6;2016.10.12;v6.1;19;-;2018.07.12;ATM;Soft 1.7;192.168.184.104;Windows;600488673
380;Dunaújváros;Csokonai utca 37;2021.12.13;v5.7;15;aktív;2023.11.13;ATM;Soft 3.8;192.168.98.99;Windows;440276949
381;Pilisvörösvár;Kert utca 4;2018.07.20;v3.6;19;-;2020.01.20;ATM;Soft 3.1;192.168.48.41;Windows;285788483
382;Csömör;Rózsa utca 91;2020.12.22;v3.5;15;aktív;2021.02.22;ATM;Soft 2.1;192.168.229.47;Windows;801279773
383;Hatvan;Temető utca 69;2024.06.02;v6.6;19;-;2024.12.02;ATM;Soft 1.3;192.168.217.211;Windows;512845746
384;Szeged;Jázmin utca 79;2021.10.12;v5.1;16;-;2022.06.12;ATM;Soft 4.9;192.168.14.250;Windows;623062815
385;Pilisvörösvár;Kossuth utca 30;2020.08.15;v3.1;13;raktárban;2021.07.15;ATM;Soft 1.5;192.168.19.140;Windows;585696555
386;Gyál;Deák Ferenc utca 96;2021.09.03;v1.0;19;aktív;2023.04.03;ATM;Soft 2.8;192.168.74.154;Windows;627646095
387;Szekszárd;Akácfa utca 47;2021.10.29;v3.6;20;aktív;2021.12.29;ATM;Soft 4.7;192.168.241.167;Windows;154907407
388;Szekszárd;Vasút utca 99;2023.07.31;v9.7;13;aktív;2023.08.31;ATM;Soft 3.1;192.168.87.42;Windows;938284826
389;Tolna;Hunyadi utca 77;2018.10.01;v3.0;20;-;2020.03.01;ATM;Soft 2.5;192.168.254.114;Windows;376651521
390;Kiskunhalas;Orgona utca 47;2021.12.11;v6.0;12;aktív;2023.11.11;ATM;Soft 2.1;192.168.208.156;Windows;852866550
391;Sárbogárd;Új utca 58;2015.07.24;v5.1;16;-;2016.04.24;ATM;Soft 3.7;192.168.76.106;Windows;592688177
392;Ráckeve;Gyöngyvirág utca 33;2017.11.06;v1.0;15;-;2019.03.06;ATM;Soft 2.5;192.168.135.243;Windows;632745895
393;Mosonmagyaróvár;Ady Endre utca 95;2021.02.13;v1.9;18;-;2021.11.13;ATM;Soft 2.5;192.168.38.92;Windows;182967672
394;Hajdúszoboszló;Rákóczi tér 95;2022.10.17;v7.1;14;-;2022.12.17;ATM;Soft 1.3;192.168.167.17;Windows;127643139
